,key,author,comment,hashtags,mentions,processed_comments_without_microtext
4907,https://www.instagram.com/p/B8y-hVJnzDA/,abcnews,"Stephanie Parze's family, friends and neighbors gather to honor what would have been her 26th birthday.

Parze was allegedly murdered by her ex-boyfriend. #stephanieparze #newjersey #crime #vigil #freeholdnj","['stephanieparze', 'newjersey', 'crime', 'vigil', 'freeholdnj']",,stephanie parzes family friends neighbor gather honor would 26th birthday parze allegedly murder exboyfriend stephanieparze newjersey crime vigil freeholdnj
4908,https://www.instagram.com/p/B8y-hVJnzDA/,solangemarquesdossantos,Conflics it not want to look for to separeate and to have the histories,,,conflics want look separeate histories
4909,https://www.instagram.com/p/B8y-hVJnzDA/,ma.jed9486,Ok love I dont needed god get it back even for selena I dont need your love you put it in me get it back I dont want to feel any love it's best to me,,,ok love dont need god get back even selena dont need love put get back dont want feel love best
4910,https://www.instagram.com/p/B8y-hVJnzDA/,godloveishearts,She look like somebody I know I hope that not my friend yall if it is I'm very 🖤 💔,,,look like somebody know hope friend yall im 🖤 💔
4911,https://www.instagram.com/p/B8y-hVJnzDA/,josette_salang,🙏🙏🙏Rest In Peace 🌹🌹🌹,,,🙏 🙏 🙏 rest peace 🌹 🌹 🌹
4912,https://www.instagram.com/p/B8y-hVJnzDA/,solangemarquesdossantos,For to have sense,,,sense
4913,https://www.instagram.com/p/B8y-hVJnzDA/,lorna.reynolds,😢,,,😢
4914,https://www.instagram.com/p/B8y-hVJnzDA/,ufoundrich,RIP🙏🏽,,,rip 🙏 🏽
4915,https://www.instagram.com/p/B8y-hVJnzDA/,mrdiego5n,RIP to the lost one 😢😢❤️❤️,,,rip lose one 😢 😢 ❤ ️ ❤ ️
4916,https://www.instagram.com/p/B8y-hVJnzDA/,valerie.c7755,RIP to the lost one 😞,,,rip lose one 😞
4917,https://www.instagram.com/p/B8y-hVJnzDA/,franco714949,Dang how or why do people do this ?,,,dang people
4918,https://www.instagram.com/p/B8y-hVJnzDA/,marryellen,💔,,,💔
4919,https://www.instagram.com/p/B8y-hVJnzDA/,mzpigy,😢😢😢😢,,,😢 😢 😢
4920,https://www.instagram.com/p/B8y9DBCF0OG/,abcnews,"Fire fighters put out massive bus fire in New Jersey

Firefighters responded after a bus burst into flames around rush hour on a New Jersey interstate. No injuries were reported. https://abcn.ws/3bW3U75",,,fire fighters put massive bus fire new jersey firefighters respond bus burst flame around rush hour new jersey interstate injuries report httpsabcnws 3bw3u75
4921,https://www.instagram.com/p/B8y9DBCF0OG/,miguel_uzk4078,Why they dont fight the fire inmidiatly?.. just wait doing nothing..,,,dont fight fire inmidiatly wait nothing
4922,https://www.instagram.com/p/B8y9DBCF0OG/,colinl_,Hahah y’allz music is too much 🤦‍♂️,,,hahah ’ allz music much 🤦 ‍ ♂ ️
4923,https://www.instagram.com/p/B8y9DBCF0OG/,tcxiong,Speed starring Keanu Reeves and Sandra Bullock,,,speed star keanu reeve sandra bullock
4924,https://www.instagram.com/p/B8y9DBCF0OG/,humansaredestroyingtheplanet,I wish tRump was in there,,,wish trump
4925,https://www.instagram.com/p/B8y9DBCF0OG/,ladywise00,What town was that?,,,town
4926,https://www.instagram.com/p/B8y9DBCF0OG/,eh.wash.dc,Why the sinister sounding music accompanying this video clip. ABC has had habit of using the most irritating music clips with their news reports. 20/20 frequently incorporates the most jarring irritating music with their stories. It seriously detracts from the story.,,,sinister sound music accompany video clip abc habit use irritate music clip news report 2020 frequently incorporate jar irritate music stories seriously detract story
4927,https://www.instagram.com/p/B8y9DBCF0OG/,charliedoesntsmoke,Must be playing my mixtape,,,must play mixtape
4928,https://www.instagram.com/p/B8y9DBCF0OG/,meeze_____,Better stop taking them Chinese buses across state 😩,,,better stop take chinese bus across state 😩
4929,https://www.instagram.com/p/B8y9DBCF0OG/,here_i_am_bit55,That's a Chinese bus stop taking them they not safe,,,thats chinese bus stop take safe
4930,https://www.instagram.com/p/B8y9DBCF0OG/,littledaysi_love,Omg,,,omg
4931,https://www.instagram.com/p/B8y9DBCF0OG/,feltzssr.christone,They take that bus to a good body shop it'll be up and running in no time... might have to replace a couple seats other than that it shouldn't cost them that much,,,take bus good body shop itll run time might replace couple seat shouldnt cost much
4932,https://www.instagram.com/p/B8y9DBCF0OG/,jackiebrowngirl,The dramatic music is so unnecessary🤐,,,dramatic music unnecessary 🤐
4933,https://www.instagram.com/p/B8y6ZMDjMvG/,abcnews,"Elizabeth Warren to @theviewabc on Michael Bloomberg: ""You know what I'll bet he's doing right now? I'll bet he's reaching in his pocket and spending $100 million more on advertising to try to erase everyone's memory of what happened last night."" #theview #elizabethwarren #michaelbloomberg #politics #demdebate","['theview', 'elizabethwarren', 'michaelbloomberg', 'politics', 'demdebate']",['theviewabc'],elizabeth warren theviewabc michael bloomberg know ill bet hes right ill bet hes reach pocket spend 100 million advertise try erase everyones memory happen last night theview elizabethwarren michaelbloomberg politics demdebate
4934,https://www.instagram.com/p/B8y6ZMDjMvG/,chef_lampinn,"Stop attacking each other and attack some real issues...
We are tired of this already !!!",,,stop attack attack real issue tire already
4935,https://www.instagram.com/p/B8y6ZMDjMvG/,momof2beautifuls,It’s ok Hun! We are voting Trump 2020 to keep America great! ❤️🇺🇸,,,’ ok hun vote trump two thousand twenty keep america great ❤ ️ 🇺 🇸
4936,https://www.instagram.com/p/B8y6ZMDjMvG/,eketony,Mike is doing the right thing and has got the best shot at winning,,,mike right thing get best shoot win
4937,https://www.instagram.com/p/B8y6ZMDjMvG/,knitbyjulia,What ever pocahontas,,,ever pocahontas
4938,https://www.instagram.com/p/B8y6ZMDjMvG/,chuckjong1950,My opinion only. If she is the nominee her anger last night could come back to haunt her. Bloomberg didn't shine for me,,,opinion nominee anger last night could come back haunt bloomberg didnt shine
4939,https://www.instagram.com/p/B8y6ZMDjMvG/,nope2409,That whole display last night was embarrassing...including Warren.,,,whole display last night embarrassingincluding warren
4940,https://www.instagram.com/p/B8y6ZMDjMvG/,mrpharr,Good. He’s the only one that can win against Trump. Even with his flaws he would be a breath of fresh air to our country. He did a great job in NY.,,,good ’ one win trump even flaw would breath fresh air country great job ny
4941,https://www.instagram.com/p/B8y6ZMDjMvG/,_linda_holm,Stop flapping your arms and stop infighting and attack the real issue which is Trump!!!,,,stop flap arm stop infighting attack real issue trump
4942,https://www.instagram.com/p/B8y6ZMDjMvG/,str8outtaconklin,Would that be considered an Indian burn?,,,would consider indian burn
4943,https://www.instagram.com/p/B8y6ZMDjMvG/,anthony.gizzi25,Stop attacking the candidates that actually have a shot at winning,,,stop attack candidates actually shoot win
4944,https://www.instagram.com/p/B8y6ZMDjMvG/,purelife33,"Babies, all are babies deflecting just like a little child who got caught stealing candy 👎🏼",,,baby baby deflect like little child get catch steal candy 👎 🏼
4945,https://www.instagram.com/p/B8y6ZMDjMvG/,connieisner,Last night was a disgrace! Get over the fact that he can afford to fund his own campaign! He has proven that he has been a leader and can make a difference! Give him a chance! All of us things in our past that were less than perfect. To keep snaking at how he is running his campaign does no good in the fight to send POTUS home after on term! Move on!!,,,last night disgrace get fact afford fund campaign prove leader make difference give chance us things past less perfect keep snake run campaign good fight send potus home term move
4946,https://www.instagram.com/p/B8yzm4GlLDv/,abcnews,"Supporters of the Wet'suwet'en Nation, including First Nations members, from across Canada set up camps and blockades that disrupted rail travel to protest British Columbia's Coastal GasLink pipeline. #protest #firstnations #mohawk #wetsuweten #britishcolumbia #canada","['protest', 'firstnations', 'mohawk', 'wetsuweten', 'britishcolumbia', 'canada']",,supporters wetsuweten nation include first nations members across canada set camp blockade disrupt rail travel protest british columbias coastal gaslink pipeline protest firstnations mohawk wetsuweten britishcolumbia canada
4947,https://www.instagram.com/p/B8yzm4GlLDv/,mikey_strauss,"It's going to be no different in Canada then it is the USA w/pipelines, It all comes down to them wanting A-LOT more $$$$$",,,go different canada usa wpipelines come want alot
4948,https://www.instagram.com/p/B8yzm4GlLDv/,docrei1989,Turn your back to progress and progress will leave you behind.,,,turn back progress progress leave behind
4949,https://www.instagram.com/p/B8yzm4GlLDv/,jaycub_c,did they at least say please?,,,least say please
4950,https://www.instagram.com/p/B8yzm4GlLDv/,orville.martim,REIN>SPELT REIGN>HOW UR NUCLEAR POWER PLANT SKIDDING ALONG>HOW ABOUT THOSE GAS WATER ELECTRICITY LINES HUH!!!>THANK YOU DUTCHSINSE REPORT CURRENT UTUBE,,,reinspelt reignhow ur nuclear power plant skid alonghow gas water electricity line huhthank dutchsinse report current utube
4951,https://www.instagram.com/p/B8yzm4GlLDv/,kalebblaschke,❤️❤️❤️❤️❤️❤️❤️❤️,,,❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️
4952,https://www.instagram.com/p/B8yzm4GlLDv/,claracgi,Yeah fight the power,,,yeah fight power
4953,https://www.instagram.com/p/B8yzm4GlLDv/,_olbully,Boooo Canada! 🍺🇺🇸🍺,,,boooo canada 🍺 🇺 🇸 🍺
4954,https://www.instagram.com/p/B8yzm4GlLDv/,orville.martim,I WAS DRUGGED IN THE WOMB SO WHERE U PROBABLE JUST AN EXCUSE. I REALLY DO NOT DWELL THERE,,,drug womb u probable excuse really dwell
4955,https://www.instagram.com/p/B8yzm4GlLDv/,yakovnasrite,❤️,,,❤ ️
4956,https://www.instagram.com/p/B8yzm4GlLDv/,heather.saunders.50364,I love and support all of you and wish I could be there with you.,,,love support wish could
4957,https://www.instagram.com/p/B8yzm4GlLDv/,nancyl.hoffmann,💗♥️❤️💗💕💗❤️♥️💗💕,,,💗 ♥ ️ ❤ ️ 💗 💕 💗 ❤ ️ ♥ ️ 💗 💕
4958,https://www.instagram.com/p/B8yzm4GlLDv/,darrellcorbin,It's nice to see true natives showing up the guy in the white mask is a paid protester if more real natives showed up it would be more effective,,,nice see true natives show guy white mask pay protester real natives show would effective
4959,https://www.instagram.com/p/B8yv2y4HnsQ/,abcnews,"Harvey Weinstein arrives at court as the jury of seven men and five women begin a third day of deliberations, after failing to reach a verdict in the media mogul's trial on Wednesday. #weinstein #court #day3 #trial #media","['weinstein', 'court', 'day3', 'trial', 'media']",,harvey weinstein arrive court jury seven men five women begin third day deliberations fail reach verdict media moguls trial wednesday weinstein court day 3 trial media
4960,https://www.instagram.com/p/B8yv2y4HnsQ/,mirikemirke,White Privilege at its finest 🤮🤢,,,white privilege finest 🤮 🤢
4961,https://www.instagram.com/p/B8yv2y4HnsQ/,garzalynn,And Trump will pardon him 😢,,,trump pardon 😢
4962,https://www.instagram.com/p/B8yv2y4HnsQ/,danaesguerrero,🤣🤣 WOW now we are crippled,,,🤣 🤣 wow cripple
4963,https://www.instagram.com/p/B8yv2y4HnsQ/,helmsdarlene,Bet if he is found not quilty he will be walking down street next week without walker. Think its just a ploy to make people feel sorry for him !!,,,bet find quilty walk street next week without walker think ploy make people feel sorry
4964,https://www.instagram.com/p/B8yv2y4HnsQ/,gongoraamada,"What is he trying to pull,, people are not going to feel sorry for him",,,try pull people go feel sorry
4965,https://www.instagram.com/p/B8yv2y4HnsQ/,devious_martian,There's your hero Hollywood supporters.,,,theres hero hollywood supporters
4966,https://www.instagram.com/p/B8yv2y4HnsQ/,mrnmsdavidoxoxo,That walker is the biggest joke of 2020,,,walker biggest joke two thousand twenty
4967,https://www.instagram.com/p/B8yv2y4HnsQ/,raye_u_rock,"Things like this will continue to happen when you don't teach your sons to keep their hands to themselves, allowing them to get away with things and not teaching your daughters to carry themselves in a respectable manner",,,things like continue happen dont teach sons keep hand allow get away things teach daughters carry respectable manner
4968,https://www.instagram.com/p/B8yv2y4HnsQ/,beckfordisaiah,When Is The Sentence?,,,sentence
4969,https://www.instagram.com/p/B8yv2y4HnsQ/,mikedostal,0 sympathy for this 🐷,,,zero sympathy 🐷
4970,https://www.instagram.com/p/B8yv2y4HnsQ/,shae282,Why was it so easy to convict Bill Cosby but hard to reach a decision for him....Don’t answer it’s a rhetorical question 🤔🤔🤔,,,easy convict bill cosby hard reach decision himdon ’ answer ’ rhetorical question 🤔 🤔 🤔
4971,https://www.instagram.com/p/B8yv2y4HnsQ/,mmmmm4565,Hung jury,,,hang jury
4972,https://www.instagram.com/p/B8yvMRtnp2Q/,abcnews,"Roger Stone arrives with his wife, lawyers and entourage at a DC federal courthouse for sentencing, flanked by a large banner that reading ""Pardon Roger Stone."" #rogerstone #donaldtrump #politics #mueller #crime","['rogerstone', 'donaldtrump', 'politics', 'mueller', 'crime']",,roger stone arrive wife lawyers entourage dc federal courthouse sentence flank large banner read pardon roger stone rogerstone donaldtrump politics mueller crime
4973,https://www.instagram.com/p/B8yvMRtnp2Q/,babb1958,Another clown about to go down!!🤡🤡🤡,,,another clown go 🤡 🤡 🤡
4974,https://www.instagram.com/p/B8yvMRtnp2Q/,rudy_valencia,"He should be ashamed for what he did or was told to do. No one is above the law, at least that’s what we were taught in school according to the Constitution!!",,,ashamed tell one law least ’ teach school accord constitution
